CustomerName,CurrencyName,TransactionAmount,TransactionCategory
Shiv,Japanese Yen,516,High Value
Mohan,Japanese Yen,520,High Value
Shiv,Japanese Yen,520,High Value
Manoj,Japanese Yen,520,High Value
Mohan,Japanese Yen,524,High Value
Shiv,Japanese Yen,528,High Value
Manoj,Japanese Yen,528,High Value
Mohan,Japanese Yen,528,High Value
Ram,Japanese Yen,536,High Value
Ram,Japanese Yen,536,High Value
Ram,Japanese Yen,536,High Value
Kriti,Japanese Yen,548,High Value
Manoj,Japanese Yen,552,High Value
Manoj,Japanese Yen,556,High Value
Kriti,Japanese Yen,556,High Value
Ram,Japanese Yen,560,High Value
Kriti,Japanese Yen,560,High Value
Manoj,Japanese Yen,564,High Value
Mohan,Japanese Yen,564,High Value
Mohan,Japanese Yen,568,High Value
Ram,Japanese Yen,568,High Value
Manoj,Japanese Yen,568,High Value
Mohan,Japanese Yen,572,High Value
Mohan,Japanese Yen,572,High Value
Mohan,Japanese Yen,572,High Value
Kriti,Japanese Yen,572,High Value
Mohan,Japanese Yen,576,High Value
Kriti,Japanese Yen,576,High Value
Kriti,Japanese Yen,576,High Value
Manoj,Japanese Yen,576,High Value
Mohan,Japanese Yen,580,High Value
Ram,Japanese Yen,580,High Value
Mohan,Japanese Yen,580,High Value
Kriti,Japanese Yen,580,High Value
Ram,Japanese Yen,584,High Value
Mohan,Japanese Yen,588,High Value
Manoj,Japanese Yen,592,High Value
Shiv,Japanese Yen,596,High Value
Manoj,Japanese Yen,596,High Value
Mohan,Japanese Yen,600,High Value
Kriti,Japanese Yen,604,High Value
Shiv,Japanese Yen,608,High Value
Kriti,Japanese Yen,608,High Value
Manoj,Japanese Yen,612,High Value
Shiv,Japanese Yen,612,High Value
Manoj,Japanese Yen,620,High Value
Ram,Japanese Yen,620,High Value
Manoj,Japanese Yen,620,High Value
Mohan,Japanese Yen,624,High Value
Mohan,Japanese Yen,624,High Value
Kriti,Japanese Yen,628,High Value
Shiv,Japanese Yen,628,High Value
Ram,Japanese Yen,628,High Value
Ram,Japanese Yen,632,High Value
Mohan,Japanese Yen,632,High Value
Mohan,Japanese Yen,636,High Value
Kriti,Japanese Yen,636,High Value
Kriti,Japanese Yen,644,High Value
Manoj,Japanese Yen,652,High Value
Ram,Japanese Yen,656,High Value
Kriti,Japanese Yen,656,High Value
Shiv,Japanese Yen,660,High Value
Mohan,Japanese Yen,664,High Value
Ram,Japanese Yen,672,High Value
Ram,Japanese Yen,672,High Value
Ram,Japanese Yen,680,High Value
Kriti,Japanese Yen,684,High Value
Kriti,Japanese Yen,684,High Value
Ram,Japanese Yen,696,High Value
Mohan,Japanese Yen,696,High Value
Ram,Japanese Yen,696,High Value
Mohan,Japanese Yen,700,High Value
Kriti,Japanese Yen,700,High Value
Kriti,Japanese Yen,704,High Value
Mohan,Japanese Yen,704,High Value
Mohan,Japanese Yen,708,High Value
Manoj,Japanese Yen,708,High Value
Ram,Japanese Yen,712,High Value
Manoj,Japanese Yen,716,High Value
Shiv,Japanese Yen,716,High Value
Kriti,Japanese Yen,716,High Value
Ram,Japanese Yen,720,High Value
Ram,Japanese Yen,720,High Value
Mohan,Japanese Yen,720,High Value
Mohan,Japanese Yen,720,High Value
Mohan,Japanese Yen,720,High Value
Kriti,Japanese Yen,724,High Value
Shiv,Japanese Yen,728,High Value
Kriti,Japanese Yen,732,High Value
Kriti,Japanese Yen,732,High Value
Kriti,Japanese Yen,732,High Value
Shiv,Japanese Yen,736,High Value
Shiv,Japanese Yen,736,High Value
Mohan,Japanese Yen,744,High Value
Kriti,Japanese Yen,744,High Value
Manoj,Japanese Yen,748,High Value
Ram,Japanese Yen,748,High Value
Kriti,Japanese Yen,748,High Value
Manoj,Japanese Yen,752,High Value
Ram,Japanese Yen,752,High Value
Manoj,Japanese Yen,756,High Value
Kriti,Japanese Yen,756,High Value
Ram,Japanese Yen,756,High Value
Mohan,Japanese Yen,756,High Value
Shiv,Japanese Yen,756,High Value
Kriti,Japanese Yen,756,High Value
Manoj,Japanese Yen,760,High Value
Shiv,Japanese Yen,760,High Value
Manoj,Japanese Yen,760,High Value
Kriti,Japanese Yen,760,High Value
Ram,Japanese Yen,760,High Value
Manoj,Japanese Yen,764,High Value
Mohan,Japanese Yen,764,High Value
Mohan,Japanese Yen,764,High Value
Ram,Japanese Yen,764,High Value
Manoj,Japanese Yen,768,High Value
Ram,Japanese Yen,772,High Value
Mohan,Japanese Yen,772,High Value
Ram,Japanese Yen,772,High Value
Shiv,Japanese Yen,772,High Value
Kriti,Japanese Yen,776,High Value
Mohan,Japanese Yen,776,High Value
Mohan,Japanese Yen,776,High Value
Mohan,Japanese Yen,776,High Value
Kriti,Japanese Yen,780,High Value
Shiv,Japanese Yen,788,High Value
Kriti,Japanese Yen,792,High Value
Shiv,Japanese Yen,792,High Value
Shiv,Japanese Yen,792,High Value
Manoj,Japanese Yen,796,High Value
Kriti,Japanese Yen,800,High Value
Kriti,Japanese Yen,800,High Value
Mohan,Japanese Yen,800,High Value
Mohan,Japanese Yen,800,High Value
Manoj,Japanese Yen,800,High Value
Kriti,Japanese Yen,804,High Value
Shiv,Japanese Yen,804,High Value
Shiv,Japanese Yen,804,High Value
Shiv,Japanese Yen,804,High Value
Ram,Japanese Yen,808,High Value
Ram,Japanese Yen,808,High Value
Manoj,Japanese Yen,812,High Value
Kriti,Japanese Yen,812,High Value
Shiv,Japanese Yen,812,High Value
Mohan,Japanese Yen,812,High Value
Ram,Japanese Yen,816,High Value
Kriti,Japanese Yen,820,High Value
Mohan,Japanese Yen,824,High Value
Ram,Japanese Yen,824,High Value
Mohan,Japanese Yen,824,High Value
Mohan,Japanese Yen,824,High Value
Manoj,Japanese Yen,824,High Value
Mohan,Japanese Yen,828,High Value
Manoj,Japanese Yen,828,High Value
Ram,Japanese Yen,828,High Value
Shiv,Japanese Yen,828,High Value
Kriti,Japanese Yen,828,High Value
Ram,Japanese Yen,832,High Value
Manoj,Japanese Yen,832,High Value
Shiv,Japanese Yen,836,High Value
Manoj,Japanese Yen,836,High Value
Mohan,Japanese Yen,836,High Value
Mohan,Japanese Yen,836,High Value
Shiv,Japanese Yen,836,High Value
Kriti,Japanese Yen,836,High Value
Ram,Japanese Yen,836,High Value
Shiv,Japanese Yen,836,High Value
Ram,Japanese Yen,844,High Value
Kriti,Japanese Yen,848,High Value
Kriti,Japanese Yen,848,High Value
Ram,Japanese Yen,848,High Value
Mohan,Japanese Yen,852,High Value
Mohan,Japanese Yen,852,High Value
Shiv,Japanese Yen,860,High Value
Shiv,Japanese Yen,860,High Value
Kriti,Japanese Yen,860,High Value
Mohan,Japanese Yen,864,High Value
Shiv,Japanese Yen,868,High Value
Manoj,Japanese Yen,868,High Value
Mohan,Japanese Yen,868,High Value
Ram,Japanese Yen,872,High Value
Shiv,Japanese Yen,872,High Value
Ram,Japanese Yen,872,High Value
Kriti,Japanese Yen,876,High Value
Kriti,Japanese Yen,876,High Value
Mohan,Japanese Yen,876,High Value
Manoj,Japanese Yen,880,High Value
Ram,Japanese Yen,880,High Value
Shiv,Japanese Yen,880,High Value
Mohan,Japanese Yen,884,High Value
Manoj,Japanese Yen,888,High Value
Manoj,Japanese Yen,892,High Value
Mohan,Japanese Yen,892,High Value
Kriti,Japanese Yen,900,High Value
Ram,Japanese Yen,900,High Value
Kriti,Japanese Yen,904,High Value
Kriti,Japanese Yen,912,High Value
Kriti,Japanese Yen,916,High Value
Kriti,Japanese Yen,920,High Value
Ram,Japanese Yen,924,High Value
Kriti,Japanese Yen,928,High Value
Ram,Japanese Yen,932,High Value
Manoj,Japanese Yen,936,High Value
Kriti,Japanese Yen,936,High Value
Mohan,Japanese Yen,936,High Value
Shiv,Japanese Yen,936,High Value
Kriti,Japanese Yen,940,High Value
Ram,Japanese Yen,940,High Value
Kriti,Japanese Yen,940,High Value
Kriti,Japanese Yen,944,High Value
Manoj,Japanese Yen,948,High Value
Mohan,Japanese Yen,948,High Value
Mohan,Japanese Yen,948,High Value
Shiv,Japanese Yen,948,High Value
Mohan,Japanese Yen,948,High Value
Manoj,Japanese Yen,948,High Value
Manoj,Japanese Yen,952,High Value
Mohan,Japanese Yen,952,High Value
Shiv,Japanese Yen,956,High Value
Kriti,Japanese Yen,960,High Value
Manoj,Japanese Yen,968,High Value
Shiv,Japanese Yen,968,High Value
Mohan,Japanese Yen,976,High Value
Manoj,Japanese Yen,976,High Value
Mohan,Japanese Yen,980,High Value
Mohan,Japanese Yen,984,High Value
Kriti,Japanese Yen,984,High Value
Manoj,Japanese Yen,988,High Value
Kriti,Japanese Yen,988,High Value
Ram,Japanese Yen,988,High Value
Mohan,Japanese Yen,988,High Value
Manoj,Japanese Yen,988,High Value
Manoj,Japanese Yen,992,High Value
Kriti,Japanese Yen,992,High Value
Kriti,Japanese Yen,996,High Value
Kriti,Japanese Yen,996,High Value
Manoj,Japanese Yen,1000,High Value
Manoj,Japanese Yen,1000,High Value
Mohan,Japanese Yen,1012,High Value
Shiv,Japanese Yen,1016,High Value
Manoj,Japanese Yen,1016,High Value
Ram,Japanese Yen,1020,High Value
Kriti,Japanese Yen,1020,High Value
Kriti,Japanese Yen,1024,High Value
Mohan,Japanese Yen,1024,High Value
Mohan,Japanese Yen,1024,High Value
Kriti,Japanese Yen,1028,High Value
Kriti,Japanese Yen,1028,High Value
Ram,Japanese Yen,1036,High Value
Shiv,Japanese Yen,1040,High Value
Shiv,Japanese Yen,1040,High Value
Ram,Japanese Yen,1040,High Value
Kriti,Japanese Yen,1040,High Value
Shiv,Japanese Yen,1044,High Value
Kriti,Japanese Yen,1044,High Value
Mohan,Japanese Yen,1044,High Value
Mohan,Japanese Yen,1048,High Value
Shiv,Japanese Yen,1048,High Value
Shiv,Japanese Yen,1052,High Value
Shiv,Japanese Yen,1052,High Value
Mohan,Japanese Yen,1056,High Value
Ram,Japanese Yen,1056,High Value
Ram,Japanese Yen,1060,High Value
Manoj,Japanese Yen,1060,High Value
Kriti,Japanese Yen,1060,High Value
Kriti,Japanese Yen,1060,High Value
Ram,Japanese Yen,1064,High Value
Kriti,Japanese Yen,1064,High Value
Manoj,Japanese Yen,1064,High Value
Shiv,Japanese Yen,1068,High Value
Shiv,Japanese Yen,1068,High Value
Manoj,Japanese Yen,1072,High Value
Kriti,Japanese Yen,1080,High Value
Shiv,Japanese Yen,1084,High Value
Shiv,Japanese Yen,1084,High Value
Shiv,Japanese Yen,1084,High Value
Shiv,Japanese Yen,1088,High Value
Shiv,Japanese Yen,1092,High Value
Ram,Japanese Yen,1096,High Value
Mohan,Japanese Yen,1100,High Value
Mohan,Japanese Yen,1100,High Value
Shiv,Japanese Yen,1104,High Value
Manoj,Japanese Yen,1104,High Value
Mohan,Japanese Yen,1104,High Value
Ram,Japanese Yen,1116,High Value
Ram,Japanese Yen,1120,High Value
Shiv,Japanese Yen,1124,High Value
Mohan,Japanese Yen,1124,High Value
Mohan,Japanese Yen,1128,High Value
Mohan,Japanese Yen,1136,High Value
Ram,Japanese Yen,1136,High Value
Manoj,Japanese Yen,1136,High Value
Mohan,Japanese Yen,1136,High Value
Manoj,Japanese Yen,1144,High Value
Ram,Japanese Yen,1144,High Value
Mohan,Japanese Yen,1144,High Value
Ram,Japanese Yen,1148,High Value
Manoj,Japanese Yen,1148,High Value
Ram,Japanese Yen,1148,High Value
Ram,Japanese Yen,1148,High Value
Mohan,Japanese Yen,1148,High Value
Mohan,Japanese Yen,1152,High Value
Manoj,Japanese Yen,1152,High Value
Mohan,Japanese Yen,1156,High Value
Kriti,Japanese Yen,1160,High Value
Shiv,Japanese Yen,1164,High Value
Kriti,Japanese Yen,1164,High Value
Manoj,Japanese Yen,1164,High Value
Kriti,Japanese Yen,1168,High Value
Kriti,Japanese Yen,1168,High Value
Ram,Japanese Yen,1172,High Value
Shiv,Japanese Yen,1172,High Value
Shiv,Japanese Yen,1176,High Value
Ram,Japanese Yen,1176,High Value
Shiv,Japanese Yen,1176,High Value
Ram,Japanese Yen,1180,High Value
Kriti,Japanese Yen,1188,High Value
Shiv,Japanese Yen,1188,High Value
Shiv,Japanese Yen,1188,High Value
Ram,Japanese Yen,1188,High Value
Kriti,Japanese Yen,1192,High Value
Ram,Japanese Yen,1192,High Value
Shiv,Japanese Yen,1196,High Value
Mohan,Japanese Yen,1200,High Value
Manoj,Japanese Yen,1200,High Value
Shiv,Japanese Yen,1204,High Value
Manoj,Japanese Yen,1204,High Value
Mohan,Japanese Yen,1208,High Value
Kriti,Japanese Yen,1212,High Value
Shiv,Japanese Yen,1212,High Value
Ram,Japanese Yen,1212,High Value
Mohan,Japanese Yen,1216,High Value
Shiv,Japanese Yen,1224,High Value
Manoj,Japanese Yen,1228,High Value
Kriti,Japanese Yen,1228,High Value
Ram,Japanese Yen,1228,High Value
Ram,Japanese Yen,1232,High Value
Kriti,Japanese Yen,1232,High Value
Manoj,Japanese Yen,1232,High Value
Shiv,Japanese Yen,1236,High Value
Shiv,Japanese Yen,1236,High Value
Shiv,Japanese Yen,1236,High Value
Kriti,Japanese Yen,1240,High Value
Mohan,Japanese Yen,1248,High Value
Kriti,Japanese Yen,1248,High Value
Manoj,Japanese Yen,1248,High Value
Kriti,Japanese Yen,1264,High Value
Kriti,Japanese Yen,1264,High Value
Kriti,Japanese Yen,1268,High Value
Shiv,Japanese Yen,1268,High Value
Shiv,Japanese Yen,1272,High Value
Mohan,Japanese Yen,1272,High Value
Mohan,Japanese Yen,1272,High Value
Shiv,Japanese Yen,1276,High Value
Kriti,Japanese Yen,1280,High Value
Manoj,Japanese Yen,1284,High Value
Manoj,Japanese Yen,1284,High Value
Manoj,Japanese Yen,1284,High Value
Ram,Japanese Yen,1284,High Value
Manoj,Japanese Yen,1284,High Value
Shiv,Japanese Yen,1292,High Value
Shiv,Japanese Yen,1292,High Value
Ram,Japanese Yen,1292,High Value
Mohan,Japanese Yen,1292,High Value
Kriti,Japanese Yen,1296,High Value
Ram,Japanese Yen,1296,High Value
Ram,Japanese Yen,1296,High Value
Ram,Japanese Yen,1296,High Value
Shiv,Japanese Yen,1300,High Value
Manoj,Japanese Yen,1304,High Value
Shiv,Japanese Yen,1304,High Value
Kriti,Japanese Yen,1312,High Value
Mohan,Japanese Yen,1312,High Value
Shiv,Japanese Yen,1320,High Value
Kriti,Japanese Yen,1320,High Value
Shiv,Japanese Yen,1320,High Value
Mohan,Japanese Yen,1320,High Value
Shiv,Japanese Yen,1324,High Value
Manoj,Japanese Yen,1332,High Value
Shiv,Japanese Yen,1332,High Value
Kriti,Japanese Yen,1336,High Value
Shiv,Japanese Yen,1336,High Value
Manoj,Japanese Yen,1340,High Value
Manoj,Japanese Yen,1340,High Value
Manoj,Japanese Yen,1340,High Value
Kriti,Japanese Yen,1344,High Value
Kriti,Japanese Yen,1348,High Value
Kriti,Japanese Yen,1348,High Value
Ram,Japanese Yen,1352,High Value
Shiv,Japanese Yen,1352,High Value
Ram,Japanese Yen,1356,High Value
Kriti,Japanese Yen,1356,High Value
Mohan,Japanese Yen,1356,High Value
Kriti,Japanese Yen,1360,High Value
Kriti,Japanese Yen,1360,High Value
Shiv,Japanese Yen,1364,High Value
Ram,Japanese Yen,1368,High Value
Shiv,Japanese Yen,1368,High Value
Mohan,Japanese Yen,1372,High Value
Kriti,Japanese Yen,1372,High Value
Kriti,Japanese Yen,1376,High Value
Ram,Japanese Yen,1380,High Value
Kriti,Japanese Yen,1380,High Value
Kriti,Japanese Yen,1384,High Value
Kriti,Japanese Yen,1388,High Value
Shiv,Japanese Yen,1388,High Value
Ram,Japanese Yen,1392,High Value
Ram,Japanese Yen,1392,High Value
Mohan,Japanese Yen,1396,High Value
Manoj,Japanese Yen,1400,High Value
Shiv,Japanese Yen,1400,High Value
Ram,Japanese Yen,1400,High Value
Shiv,Japanese Yen,1404,High Value
Mohan,Japanese Yen,1404,High Value
Ram,Japanese Yen,1408,High Value
Manoj,Japanese Yen,1408,High Value
Ram,Japanese Yen,1412,High Value
Ram,Japanese Yen,1412,High Value
Mohan,Japanese Yen,1412,High Value
Manoj,Japanese Yen,1420,High Value
Ram,Japanese Yen,1420,High Value
Manoj,Japanese Yen,1424,High Value
Ram,Japanese Yen,1424,High Value
Shiv,Japanese Yen,1424,High Value
Manoj,Japanese Yen,1428,High Value
Shiv,Japanese Yen,1428,High Value
Kriti,Japanese Yen,1436,High Value
Shiv,Japanese Yen,1444,High Value
Kriti,Japanese Yen,1444,High Value
Ram,Japanese Yen,1444,High Value
Kriti,Japanese Yen,1452,High Value
Shiv,Japanese Yen,1452,High Value
Kriti,Japanese Yen,1456,High Value
Kriti,Japanese Yen,1456,High Value
Ram,Japanese Yen,1460,High Value
Shiv,Japanese Yen,1460,High Value
Kriti,Japanese Yen,1464,High Value
Ram,Japanese Yen,1464,High Value
Kriti,Japanese Yen,1464,High Value
Mohan,Japanese Yen,1468,High Value
Ram,Japanese Yen,1468,High Value
Kriti,Japanese Yen,1472,High Value
Manoj,Japanese Yen,1476,High Value
Shiv,Japanese Yen,1480,High Value
Manoj,Japanese Yen,1480,High Value
Kriti,Japanese Yen,1480,High Value
Ram,Japanese Yen,1484,High Value
Mohan,Japanese Yen,1484,High Value
Kriti,Japanese Yen,1488,High Value
Manoj,Japanese Yen,1492,High Value
Manoj,Japanese Yen,1492,High Value
Mohan,Japanese Yen,1496,High Value
Shiv,Japanese Yen,1496,High Value
Kriti,Japanese Yen,1496,High Value
Mohan,Japanese Yen,1496,High Value
Mohan,Japanese Yen,1500,High Value
Manoj,Japanese Yen,1500,High Value
Kriti,Japanese Yen,1504,High Value
Kriti,Japanese Yen,1504,High Value
Mohan,Japanese Yen,1508,High Value
Ram,Japanese Yen,1516,High Value
Manoj,Japanese Yen,1520,High Value
Kriti,Japanese Yen,1520,High Value
Kriti,Japanese Yen,1520,High Value
Ram,Japanese Yen,1532,High Value
Manoj,Japanese Yen,1540,High Value
Ram,Japanese Yen,1544,High Value
Ram,Japanese Yen,1544,High Value
Kriti,Japanese Yen,1544,High Value
Manoj,Japanese Yen,1548,High Value
Ram,Japanese Yen,1548,High Value
Ram,Japanese Yen,1548,High Value
Kriti,Japanese Yen,1548,High Value
Shiv,Japanese Yen,1552,High Value
Mohan,Japanese Yen,1552,High Value
Kriti,Japanese Yen,1556,High Value
Manoj,Japanese Yen,1556,High Value
Mohan,Japanese Yen,1556,High Value
Shiv,Japanese Yen,1564,High Value
Kriti,Japanese Yen,1568,High Value
Shiv,Japanese Yen,1568,High Value
Manoj,Japanese Yen,1568,High Value
Manoj,Japanese Yen,1572,High Value
Mohan,Japanese Yen,1576,High Value
Kriti,Japanese Yen,1576,High Value
Shiv,Japanese Yen,1580,High Value
Ram,Japanese Yen,1584,High Value
Kriti,Japanese Yen,1584,High Value
Ram,Japanese Yen,1584,High Value
Shiv,Japanese Yen,1588,High Value
Mohan,Japanese Yen,1588,High Value
Mohan,Japanese Yen,1588,High Value
Ram,Japanese Yen,1588,High Value
Shiv,Japanese Yen,1592,High Value
Manoj,Japanese Yen,1596,High Value
Shiv,Japanese Yen,1596,High Value
Manoj,Japanese Yen,1600,High Value
Shiv,Japanese Yen,1600,High Value
Kriti,Japanese Yen,1604,High Value
Ram,Japanese Yen,1604,High Value
Kriti,Japanese Yen,1604,High Value
Shiv,Japanese Yen,1608,High Value
Shiv,Japanese Yen,1608,High Value
Ram,Japanese Yen,1608,High Value
Kriti,Japanese Yen,1612,High Value
Mohan,Japanese Yen,1612,High Value
Shiv,Japanese Yen,1616,High Value
Manoj,Japanese Yen,1616,High Value
Ram,Japanese Yen,1616,High Value
Shiv,Japanese Yen,1616,High Value
Shiv,Japanese Yen,1624,High Value
Ram,Japanese Yen,1624,High Value
Kriti,Japanese Yen,1628,High Value
Mohan,Japanese Yen,1632,High Value
Kriti,Japanese Yen,1632,High Value
Manoj,Japanese Yen,1632,High Value
Manoj,Japanese Yen,1632,High Value
Ram,Japanese Yen,1636,High Value
Shiv,Japanese Yen,1636,High Value
Mohan,Japanese Yen,1636,High Value
Mohan,Japanese Yen,1636,High Value
Ram,Japanese Yen,1640,High Value
Kriti,Japanese Yen,1640,High Value
Manoj,Japanese Yen,1640,High Value
Manoj,Japanese Yen,1640,High Value
Manoj,Japanese Yen,1644,High Value
Mohan,Japanese Yen,1648,High Value
Shiv,Japanese Yen,1648,High Value
Kriti,Japanese Yen,1652,High Value
Ram,Japanese Yen,1656,High Value
Ram,Japanese Yen,1656,High Value
Mohan,Japanese Yen,1656,High Value
Mohan,Japanese Yen,1660,High Value
Manoj,Japanese Yen,1660,High Value
Ram,Japanese Yen,1664,High Value
Ram,Japanese Yen,1664,High Value
Manoj,Japanese Yen,1668,High Value
Manoj,Japanese Yen,1668,High Value
Shiv,Japanese Yen,1672,High Value
Manoj,Japanese Yen,1672,High Value
Manoj,Japanese Yen,1676,High Value
Kriti,Japanese Yen,1680,High Value
Ram,Japanese Yen,1680,High Value
Mohan,Japanese Yen,1680,High Value
Shiv,Japanese Yen,1680,High Value
Mohan,Japanese Yen,1680,High Value
Kriti,Japanese Yen,1684,High Value
Ram,Japanese Yen,1684,High Value
Manoj,Japanese Yen,1688,High Value
Shiv,Japanese Yen,1688,High Value
Ram,Japanese Yen,1692,High Value
Manoj,Japanese Yen,1692,High Value
Mohan,Japanese Yen,1692,High Value
Kriti,Japanese Yen,1696,High Value
Manoj,Japanese Yen,1696,High Value
Mohan,Japanese Yen,1700,High Value
Shiv,Japanese Yen,1700,High Value
Kriti,Japanese Yen,1704,High Value
Shiv,Japanese Yen,1704,High Value
Kriti,Japanese Yen,1708,High Value
Ram,Japanese Yen,1708,High Value
Mohan,Japanese Yen,1708,High Value
Ram,Japanese Yen,1712,High Value
Kriti,Japanese Yen,1712,High Value
Kriti,Japanese Yen,1716,High Value
Mohan,Japanese Yen,1716,High Value
Ram,Japanese Yen,1720,High Value
Shiv,Japanese Yen,1720,High Value
Mohan,Japanese Yen,1724,High Value
Kriti,Japanese Yen,1724,High Value
Ram,Japanese Yen,1724,High Value
Mohan,Japanese Yen,1728,High Value
Mohan,Japanese Yen,1728,High Value
Ram,Japanese Yen,1728,High Value
Mohan,Japanese Yen,1728,High Value
Shiv,Japanese Yen,1728,High Value
Mohan,Japanese Yen,1732,High Value
Manoj,Japanese Yen,1732,High Value
Mohan,Japanese Yen,1736,High Value
Kriti,Japanese Yen,1736,High Value
Manoj,Japanese Yen,1740,High Value
Shiv,Japanese Yen,1740,High Value
Kriti,Japanese Yen,1740,High Value
Kriti,Japanese Yen,1740,High Value
Mohan,Japanese Yen,1744,High Value
Mohan,Japanese Yen,1748,High Value
Mohan,Japanese Yen,1752,High Value
Kriti,Japanese Yen,1752,High Value
Shiv,Japanese Yen,1752,High Value
Mohan,Japanese Yen,1756,High Value
Mohan,Japanese Yen,1756,High Value
Kriti,Japanese Yen,1760,High Value
Mohan,Japanese Yen,1760,High Value
Manoj,Japanese Yen,1760,High Value
Kriti,Japanese Yen,1760,High Value
Ram,Japanese Yen,1760,High Value
Ram,Japanese Yen,1764,High Value
